CODIGO,C,6;DESCRICAO,C,55;GRUPO,C,12;CADASTRO,D;CUSTO,N,14,4;VENDA_ATU,N,14,4;VENDA_ANT,N,14,4;MARGEM,N,14,4;ESTOQUE,N,14,4;MINIMO,N,14,4;INVENTARIO,D;CODIGOFOR,C,5;PORCENTAGE,N,14,4;CLASSE,C,1;ETIQUETA,C,1;ATIVO,C,1;BARRA,C,13;HORA,C,5;ALTERADO,C,1;VALIDADE,D;VENDA_PRO,N,14,4;EMPRESTIMO,N,14,4;DESCONTO,N,14,4;QTDE_PONTO,N,5,0;PODE_PRECO,C,1;PODE_DESC,C,1;ATUALIZAR,C,1;UNIDADES,N,14,4;LOCAL,C,10;DESC_PRAZO,C,1;QTD_VALIDA,N,14,4;COD_AUX1,C,9;MIN_ULT,N,5,0;MIN_DATA,D;MIN_DIAS,N,3,0;VINCULADO,N,14,4;APRESENTAC,C,2;BLOQ_PRECO,C,1;BLOQ_DESC,C,1;FRACAO,N,14,4;PESO,N,14,4;SUBGRUPO,C,15;REFERENCIA,C,55;VASILHAME,N,14,4;NP01_PORC,N,14,4;NP02_PORC,N,14,4;NP03_PORC,N,14,4;NP04_PORC,N,14,4;NP01_VALOR,N,14,4;NP02_VALOR,N,14,4;NP03_VALOR,N,14,4;NP04_VALOR,N,14,4;CONJ_ESTOQ,C,1;CONJ_CODIG,C,6;CONJ_QTD,N,14,4;ALIQ_ICMS,N,14,4;ALIQ_IPI,N,14,4;ALIQ_ISS,N,14,4;TIPO_PRODU,C,1;ICMS_SUBS,C,1;SIT_TRIBUT,C,3;CUSTO_BRUT,N,14,4;DESC01,N,14,4;DESC02,N,14,4;DESC03,N,14,4;DESC04,N,14,4;CUSTO_IPI,N,14,4;CUSTO_MEDI,N,14,4;CUSTO_FRET,N,14,4;ICMS_RED,C,1;C_FISCAL,C,14;ATU_CAIXA,C,1;ATU_PRECO,C,1
000065;ENGOV;PRODUTOS;27/10/2008;0,85;1,2;1;41,18;40;0;10/02/2016;00001;0;A;N;S;0006740851636;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;-30;-30;-30;-30;0,7;0,7;0,7;0,7;N;;0;0;0;0;;;;0,85;0;0;0;0;0;0,85;0;;;S;S
000066;FERMENTO FERMIX 10G;PRODUTOS;27/10/2008;0,72;1;1;38,89;60;0;03/08/2018;00001;0;A;N;S;7896005271964;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;1;1;1;1;N;;0;0;0;0;;;;0,72;0;0;0;0;0;0,72;0;;;S;S
000067;MAC CUP NOODLES BOLONHESA;MASSAS;27/10/2008;2,24;2,25;2,95;0,4464;-1;0;22/11/2016;00001;0;A;N;S;7891079012031;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;2,25;2,25;2,25;2,25;N;;0;0;0;0;;;;2,24;0;0;0;0;0;2,24;0;;;S;S
000068;MAC CUP NOODLES GALINHA CAIPIRA;MASSAS;27/10/2008;2,54;3,5001;3,5;37,8;0;0;09/08/2018;00001;0;A;N;S;7891079008034;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,0034;-0,0034;-0,0034;-0,0034;3,5;3,5;3,5;3,5;N;;0;0;0;0;;;;2,54;0;0;0;0;0;2,54;0;;;S;S
000069;BATATA PALHA VISCONTI TRADICIONAL;MASSAS;27/10/2008;3,32;4,3499;3;31,02;0;0;29/05/2018;00001;0;A;N;S;7891053710113;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,0031;0,0031;0,0031;0,0031;4,35;4,35;4,35;4,35;N;;0;0;0;0;;;;3,32;0;0;0;0;0;3,32;0;;;S;S
000070;DOCE DE LEITE DIET 210 G;MASSAS;27/10/2008;9,9;13;12,5;31,31;0;0;07/02/2016;00001;0;A;N;S;7898125764821;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,48;0,48;0,48;0,48;12,56;12,56;12,56;12,56;N;;0;0;0;0;;;;9,9;0;0;0;0;0;9,9;0;;;S;S
000071;VASSOURA BRILLUS;PRODUTOS;27/10/2008;7,53;10,5;10;39,44;13;0;03/10/2018;00001;0;A;N;S;7896001020030;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,4;-0,4;-0,4;-0,4;9,96;9,96;9,96;9,96;N;;0;0;0;0;;;;7,53;0;0;0;0;0;7,53;0;;;S;S
000072;DESIFENTANTE MARINA FLORAL 2 LITROS;PRODUTOS;27/10/2008;3,66;4,95;1,49;35,25;0;0;29/07/2016;00001;0;A;N;S;7896569730457;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-1,3423;-1,3423;-1,3423;-1,3423;1,47;1,47;1,47;1,47;N;;0;0;0;0;;;;3,66;0;0;0;0;0;3,66;0;;;S;S
000073;DES SUAVE JASMIM E COCO;PRODUTOS;27/10/2008;3,76;5,5;8,15;46,28;0;0;12/06/2017;00001;0;A;N;S;75054434;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;8,15;8,15;8,15;8,15;N;;0;0;0;0;;;;3,76;0;0;0;0;0;3,76;0;;;S;S
000074;DES DOVE ROLL ORIGINAL 50 ML;PRODUTOS;27/10/2008;7,04;10;8;42,05;3;0;29/05/2018;00001;0;A;N;S;78924468;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,2034;0,2034;0,2034;0,2034;10,02;10,02;10,02;10,02;N;;0;0;0;0;;;;7,04;0;0;0;0;0;7,04;0;;;S;S
000075;DES HERBISSIMO CREME;AVULSO;27/10/2008;2,75;3,8;3,8;38,18;4;0;23/05/2016;00001;0;A;N;S;7896049528512;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,3333;-0,3333;-0,3333;-0,3333;2,99;2,99;2,99;2,99;N;;0;0;0;0;;;;2,75;0;0;0;0;0;2,75;0;;;S;S
000076;DES. HIDRATANTE CORPO A CORPO  FASC;PRODUTOS;27/10/2008;2,58;3,69;0;43,0233;0;0;29/05/2018;00001;0;A;N;S;7898085944714;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0,271;0,271;0,271;0,271;3,7;3,7;3,7;3,7;N;;0;0;0;0;;;;2,58;0;0;0;0;0;0;0;;;S;S
000077;DES. HIDRATANTE CORPO A CORPO NATURAL;PRODUTOS;27/10/2008;2,58;3,69;0;43,0233;0;0;28/08/2010;00001;0;A;N;S;7898085944677;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;3,69;3,69;3,69;3,69;N;;0;0;0;0;;;;2,58;0;0;0;0;0;0;0;;;S;S
000078;DESODORANTE HERBISSIMO NEUTRO;PRODUTOS;27/10/2008;2,78;3,75;3,69;34,89;4;0;17/05/2017;00001;0;A;N;S;7896049528505;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;N;1;0;;;0;0;0;0;0;3,69;3,69;3,69;3,69;N;;0;0;0;0;;;;2,78;0;0;0;0;0;2,78;0;;;S;S
000079;DESODORANTE NIVEA AEROSOL DRY FEM;PRODUTOS;27/10/2008;8;11,5;12,5;43,75;2;0;08/01/2017;00001;0;A;N;S;7791969016036;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;16,5;16,5;16,5;16,5;N;;0;0;0;0;;;;8;0;0;0;0;0;8;0;;;S;S
000080;DESODORANTE NIVEA AEROSOL DRY MAS;PRODUTOS;27/10/2008;8;11,5;12,5;43,75;2;0;15/10/2012;00001;0;A;N;S;7791969016029;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0,1021;0,1021;0,1021;0,1021;9,8;9,8;9,8;9,8;N;;0;0;0;0;;;;8;0;0;0;0;0;8;0;;;S;S
000081;DESODORANTE REXONA ANTICACTERIAL;PRODUTOS;27/10/2008;7,5;13,5;9,2001;80;0;0;05/03/2018;00001;0;A;N;S;7506306244184;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,2185;-0,2185;-0,2185;-0,2185;9,18;9,18;9,18;9,18;N;;0;0;0;0;;;;7,5;0;0;0;0;0;7,5;0;;;S;S
000082;DESODORANTE NIVEA ROLLON P&BEAUT;PRODUTOS;27/10/2008;7,2;10;5,75;38,89;0;0;28/08/2010;00001;0;A;N;S;4005808257669;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,0924;-0,0924;-0,0924;-0,0924;6,49;6,49;6,49;6,49;N;;0;0;0;0;;;;7,2;0;0;0;0;0;7,2;0;;;S;S
000083;DESODORANTE NIVEA ROLLON DRY CONFORT;PRODUTOS;27/10/2008;5,83;8,5;9;45,7976;0;0;03/04/2018;00001;0;A;N;S;4005808257584;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,2353;-0,2353;-0,2353;-0,2353;8,48;8,48;8,48;8,48;N;;0;0;0;0;;;;5,83;0;0;0;0;0;5,83;0;;;S;S
000084;DESODORANTE NIVEA DRY IMPACT;PRODUTOS;27/10/2008;5,83;8,5;9;45,7976;0;0;29/05/2018;00001;0;A;N;S;4005808257553;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,1176;-0,1176;-0,1176;-0,1176;8,49;8,49;8,49;8,49;N;;0;0;0;0;;;;5,83;0;0;0;0;0;5,83;0;;;S;S
000085;DES REXONA AEROSOL MEN ACTIVE;PRODUTOS;27/10/2008;8,72;11,9996;12;37,61;0;0;03/05/2016;00001;0;A;N;S;7791293990569;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,0034;0,0034;0,0034;0,0034;12;12;12;12;N;;0;0;0;0;;;;8,72;0;0;0;0;0;8,72;0;;;S;S
000086;DESODORANTE REXONA TENS FUN SPIRIT;PRODUTOS;27/10/2008;4,77;6,79;0;42,348;0;0;15/10/2012;00001;0;A;N;S;7791293983943;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,1473;-0,1473;-0,1473;-0,1473;6,78;6,78;6,78;6,78;N;;0;0;0;0;;;;4,77;0;0;0;0;0;0;0;;;S;S
000087;DES REXONA AEROSOL WONEN COTTON;PRODUTOS;27/10/2008;7,03;9,5;9;35,14;0;0;28/08/2010;00001;0;A;N;S;7791293784465;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0,1074;0,1074;0,1074;0,1074;9,51;9,51;9,51;9,51;N;;0;0;0;0;;;;7,03;0;0;0;0;0;7,03;0;;;S;S
000088;DESODORANTE REXONA ROLLON COBALT MEN;PRODUTOS;27/10/2008;1,94;2,7;2,7;39,18;0;0;15/10/2012;00001;0;A;N;S;78924246;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,0036;-0,0036;-0,0036;-0,0036;2,5;2,5;2,5;2,5;N;;0;0;0;0;;;;1,94;0;0;0;0;0;1,94;0;;;S;S
000089;DESODORANTE REXONA ROLLON POWER MEN;PRODUTOS;27/10/2008;1,85;2,5;0;35,1351;0;0;28/08/2010;00001;0;A;N;S;78924277;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;2,5;2,5;2,5;2,5;N;;0;0;0;0;;;;1,85;0;0;0;0;0;0;0;;;S;S
000090;DESODORANTE REXONA ROLLON COBALT MEN 50ML;PRODUTOS;27/10/2008;3,97;5,2499;7,1;32,24;0;0;03/05/2016;00001;0;A;N;S;78923393;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,0014;0,0014;0,0014;0,0014;5,25;5,25;5,25;5,25;N;;0;0;0;0;;;;3,97;0;0;0;0;0;3,97;0;;;S;S
000091;DESODORANTE REXONA ROLLON EXTREME 50ML;PRODUTOS;27/10/2008;3,84;5,25;5,25;36,72;0;0;28/08/2010;00001;0;A;N;S;78923386;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,0009;-0,0009;-0,0009;-0,0009;5,25;5,25;5,25;5,25;N;;0;0;0;0;;;;3,84;0;0;0;0;0;3,905;0;;;S;S
000092;DES REXONA ROLLON FUN SPIRIT;PRODUTOS;27/10/2008;3,9;5,3999;5,9985;38,46;0;0;28/08/2010;00001;0;A;N;S;78924444;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,1863;0,1863;0,1863;0,1863;5,41;5,41;5,41;5,41;N;;0;0;0;0;;;;3,9;0;0;0;0;0;3,9;0;;;S;S
000093;DES REXONA ROLLON TEENS TROPICAL;PRODUTOS;27/10/2008;4,54;6,2502;5,75;37,67;0;0;03/05/2016;00001;0;A;N;S;78924413;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,1565;0,1565;0,1565;0,1565;6,26;6,26;6,26;6,26;N;;0;0;0;0;;;;4,54;0;0;0;0;0;4,54;0;;;S;S
000094;ESCOVA DENTAL ORAL B COM 3 UNID N�35;PRODUTOS;27/10/2008;13,98;19;16;35,91;0;0;10/02/2016;00001;0;A;N;S;7891051038974;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,8125;-0,8125;-0,8125;-0,8125;15,87;15,87;15,87;15,87;N;;0;0;0;0;;;;13,98;0;0;0;0;0;13,98;0;;;S;S
000095;ESCOVA DE DENTES SORRISO MEDIA;PRODUTOS;27/10/2008;1,92;2,75;2,75;43,23;18;0;03/05/2016;00001;0;A;N;S;7891528016504;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0;0;0;0;2;2;2;2;N;;0;0;0;0;;;;1,92;0;0;0;0;0;1,92;0;;;S;S
000096;ABS INTIMUS GEL C/ABAS COBERTURA SECA;PRODUTOS;27/10/2008;2,37;3,25;3;37,13;0;0;19/02/2016;00001;0;A;N;S;7896007547647;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,0032;0,0032;0,0032;0,0032;1,9;1,9;1,9;1,9;N;;0;0;0;0;;;;2,37;0;0;0;0;0;2,37;0;;;S;S
000097;ABS SEMPRE LIVRE ESPECIAL C/ABAS;PRODUTOS;27/10/2008;2,33;3,2;3;37,34;5;0;20/10/2016;00001;0;A;N;S;7891010973483;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0,3419;0,3419;0,3419;0,3419;2,91;2,91;2,91;2,91;N;;0;0;0;0;;;;2,33;0;0;0;0;0;2,265;0;;;S;S
000098;PA DE LIXO (CABO LONGO);PRODUTOS;27/10/2008;1,43;6,5;1,85;354,5455;2;0;18/05/2018;00001;0;A;N;S;7898906585034;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,1538;-0,1538;-0,1538;-0,1538;6,49;6,49;6,49;6,49;N;;0;0;0;0;;;;1,43;0;0;0;0;0;1,43;0;;;S;S
000099;ABS SYM COB SUAVE C/ABAS;PRODUTOS;27/10/2008;1,59;2,5;2,5;57,23;4;0;01/05/2016;00001;0;A;N;S;7896110007700;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0,0018;0,0018;0,0018;0,0018;2,2;2,2;2,2;2,2;N;;0;0;0;0;;;;1,59;0;0;0;0;0;1,59;0;;;S;S
000100;ABS SYM NOTURNO 16 UNIDADES;PRODUTOS;27/10/2008;5,05;6,95;6,95;37,62;2;0;03/08/2017;00001;0;A;N;S;7896110094625;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,0011;-0,0011;-0,0011;-0,0011;1,5;1,5;1,5;1,5;N;;0;0;0;0;;;;5,05;0;0;0;0;0;5,05;0;;;S;S
000101;SHAMPOO DOVE RECONSTRUCAO DE PONTAS DUPLAS;PRODUTOS;27/10/2008;7,33;10,5;2,75;43,2469;0;0;16/05/2017;00001;0;A;N;S;7891150025813;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,2857;-0,2857;-0,2857;-0,2857;10,47;10,47;10,47;10,47;N;;0;0;0;0;;;;7,33;0;0;0;0;0;1,81;0;;;S;S
000102;ACHOC. NESCAU 400G;PRODUTOS;27/10/2008;5,06;7;6;38,34;-1;0;29/05/2018;00001;0;A;N;S;7891000053508;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,0004;-0,0004;-0,0004;-0,0004;6,25;6,25;6,25;6,25;N;;0;0;0;0;;;;5,06;0;0;0;0;0;4,705;0;;;S;S
000103;ACHOC. TODY 800G;PRODUTOS;27/10/2008;8,63;12;12,5002;39,05;0;0;04/04/2018;00001;0;A;N;S;7894321711478;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,0013;-0,0013;-0,0013;-0,0013;12,5;12,5;12,5;12,5;N;;0;0;0;0;;;;8,63;0;0;0;0;0;8,63;0;;;S;S
000104;ACHOC. TODY 200G;PRODUTOS;27/10/2008;2,42;3,5;3,9;44,63;8;0;05/02/2016;00001;0;A;N;S;7894321711171;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-1,0256;-1,0256;-1,0256;-1,0256;3,86;3,86;3,86;3,86;N;;0;0;0;0;;;;2,42;0;0;0;0;0;2,42;0;;;S;S
000105;ACHOC TODY 400G;PRODUTOS;27/10/2008;4,49;6,5;7;44,77;21;0;25/08/2018;00001;0;A;N;S;7894321711263;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,1428;0,1428;0,1428;0,1428;7,01;7,01;7,01;7,01;N;;0;0;0;0;;;;4,49;0;0;0;0;0;4,49;0;;;S;S
000106;AGUA SANITARIA 5 LITROS;BEBIDAS;27/10/2008;8,9;11,9;11,5;33,71;5;0;05/02/2018;00001;0;A;N;S;7896569700511;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0,7969;0,7969;0,7969;0,7969;1,26;1,26;1,26;1,26;N;;0;0;0;0;;;;8,9;0;0;0;0;0;8,9;0;;;S;S
000107;AGUA OXIGENADA MARCIA VOL 30;PRODUTOS;28/10/2008;0,39;0,5;0;28,2051;0;0;10/10/2012;00001;0;A;N;S;7896221800108;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0;0;0;0;0,5;0,5;0,5;0,5;N;;0;0;0;0;;;;0,39;0;0;0;0;0;0;0;;;S;S
000108;AJAX FRESH 500ML;PRODUTOS;28/10/2008;3,41;4,7;5,5;37,83;6;0;06/02/2016;00001;0;A;N;S;7891024120705;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0;0;0;0;4,95;4,95;4,95;4,95;N;;0;0;0;0;;;;3,41;0;0;0;0;0;3,41;0;;;S;S
000109;ADOCANTE LINEA 25 ML;PRODUTOS;28/10/2008;3,44;4,5;4,75;30,81;3;0;03/05/2016;00001;0;A;N;S;7896001250611;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-0,4445;-0,4445;-0,4445;-0,4445;4,48;4,48;4,48;4,48;N;;0;0;0;0;;;;3,44;0;0;0;0;0;3,44;0;;;S;S
000110;ALICATE DE CUTICULA MUNDIAL TRADICIONAL;AVULSO;28/10/2008;12;16,95;19,0007;41,25;0;0;12/09/2018;00001;0;A;N;S;7891060679724;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0,0491;0,0491;0,0491;0,0491;19,01;19,01;19,01;19,01;N;;0;0;0;0;;;;12;0;0;0;0;0;12;0;;;S;S
000111;ALICATE DE UNHA MUNDIAL COL;PRODUTOS;28/10/2008;4,66;6,5;6,5;39,48;0;0;21/10/2016;00001;0;A;N;S;7891060811285;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,3077;-0,3077;-0,3077;-0,3077;6,48;6,48;6,48;6,48;N;;0;0;0;0;;;;4,66;0;0;0;0;0;4,66;0;;;S;S
000112;AZEITONA GALO 250 ML;PRODUTOS;28/10/2008;2,09;16;0;665,5502;0;0;03/03/2018;00001;0;A;N;S;5601252106288;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,375;0,375;0,375;0,375;16,06;16,06;16,06;16,06;N;;0;0;0;0;;;;2,09;0;0;0;0;0;0;0;;;S;S
000113;AZEITONA LA VIOLETERA FATIADA 320 GRS;PRODUTOS;28/10/2008;2,47;5,9;0;138,8664;0;0;06/02/2016;00001;0;A;N;S;7891089101206;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0;0;0;0;5,9;5,9;5,9;5,9;N;;0;0;0;0;;;;2,47;0;0;0;0;0;0;0;;;S;S
000114;CALDO KNORR GALINHA 57G;PRODUTOS;28/10/2008;1,08;1,75;1,5;62,04;23;0;12/09/2018;00001;0;A;N;S;7891150047648;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;0,0007;0,0007;0,0007;0,0007;1,5;1,5;1,5;1,5;N;;0;0;0;0;;;;1,08;0;0;0;0;0;1,055;0;;;S;S
000115;CALDO KNORR GALINHA 19G;PRODUTOS;28/10/2008;0,5;0,7;0,7;40;11;0;29/05/2018;00001;0;A;N;S;7894000000213;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;S;S;1;0;;;0;-1,6667;-1,6667;-1,6667;-1,6667;0,59;0,59;0,59;0,59;N;;0;0;0;0;;;;0,5;0;0;0;0;0;0,5;0;;;S;S
000116;CANETA COMPACTOR 07 AZUL;PRODUTOS;28/10/2008;0,6;1;1;66,67;47;0;08/02/2016;00001;0;A;N;S;7896572000370;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;1,0016;1,0016;1,0016;1,0016;1,01;1,01;1,01;1,01;N;;0;0;0;0;;;;0,6;0;0;0;0;0;0,6;0;;;S;S
000117;CANETA BIC (COLORIDO);PRODUTOS;28/10/2008;1,06;1,5;0,9;41,51;0;0;22/12/2017;00001;0;A;N;S;0096572000387;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0;0;0;0;0,9;0,9;0,9;0,9;N;;0;0;0;0;;;;1,06;0;0;0;0;0;1,06;0;;;S;S
000118;CD-R NIPPONIC SLEEVE;PRODUTOS;28/10/2008;0,36;1;1;177,78;22;0;09/02/2016;00001;0;A;N;S;7890552052816;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,0008;-0,0008;-0,0008;-0,0008;1;1;1;1;N;;0;0;0;0;;;;0,36;0;0;0;0;0;0,36;0;;;S;S
000119;CEREAL NESTLE CORN FLAKES 240G;PRODUTOS;28/10/2008;3,65;4,9001;4,75;34,25;0;0;02/05/2016;00001;0;A;N;S;7891000002186;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,2066;-0,2066;-0,2066;-0,2066;4,89;4,89;4,89;4,89;N;;0;0;0;0;;;;3,65;0;0;0;0;0;3,65;0;;;S;S
000120;CEREAL NESTLE NESCAU 270G;PRODUTOS;28/10/2008;8,48;11,4997;9,75;35,61;0;0;29/05/2018;00001;0;A;N;S;7891000008119;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0,3502;0,3502;0,3502;0,3502;11,54;11,54;11,54;11,54;N;;0;0;0;0;;;;8,48;0;0;0;0;0;8,48;0;;;S;S
000121;CEREAL NESTLE SNOW FLAKES 330G;PRODUTOS;28/10/2008;4,72;6,4999;6,5;37,71;0;0;02/05/2016;00001;0;A;N;S;7891000002148;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0,0014;0,0014;0,0014;0,0014;6,5;6,5;6,5;6,5;N;;0;0;0;0;;;;4,72;0;0;0;0;0;4,75;0;;;S;S
000122;CHICLE TRIDENT CANELA;AVULSO;28/10/2008;0,95;1,5;1,5;57,89;-10;0;05/02/2016;00001;0;A;N;S;7895800304235;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-0,6667;-0,6667;-0,6667;-0,6667;1,49;1,49;1,49;1,49;N;;0;0;0;0;;;;0,95;0;0;0;0;0;0,95;0;;;S;S
000123;CHICLE TRIDENT FRESH EUC;PRODUTOS;28/10/2008;0,75;1;1;33,33;-2;0;11/10/2012;00001;0;A;N;S;7895800312094;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;-1,0989;-1,0989;-1,0989;-1,0989;0,99;0,99;0,99;0,99;N;;0;0;0;0;;;;0,75;0;0;0;0;0;0,75;0;;;S;S
000124;CHICLE TRIDENT HERBAL FRESH;PRODUTOS;28/10/2008;0,95;1,5;1,5;57,89;-2;0;29/05/2018;00001;0;A;N;S;7895800308738;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;2,0031;2,0031;2,0031;2,0031;1,53;1,53;1,53;1,53;N;;0;0;0;0;;;;0,95;0;0;0;0;0;0,95;0;;;S;S
000125;CHICLE TRIDENT MENTA;AVULSO;28/10/2008;0,95;1,5;1,5;57,89;21;0;19/01/2018;00001;0;A;N;S;7895800304228;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0,003;0,003;0,003;0,003;1,5;1,5;1,5;1,5;N;;0;0;0;0;;;;0,95;0;0;0;0;0;0,95;0;;;S;S
000126;CHICLE TRIDENT HORTELA;AVULSO;28/10/2008;0,95;1,5;1,5;57,89;24;0;31/08/2018;00001;0;A;N;S;7895800304211;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0,003;0,003;0,003;0,003;1,5;1,5;1,5;1,5;N;;0;0;0;0;;;;0,95;0;0;0;0;0;0,95;0;;;S;S
000127;CHICLE TRIDENT MORANGO;PRODUTOS;28/10/2008;0,95;1,5;1,5;57,89;28;0;05/01/2018;00001;0;A;N;S;7895800201503;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0,003;0,003;0,003;0,003;1,5;1,5;1,5;1,5;N;;0;0;0;0;;;;0,95;0;0;0;0;0;0,95;0;;;S;S
000128;CHICLE TRIDENT MELANCIA;PRODUTOS;28/10/2008;0,95;1,5;1;57,89;3;0;02/05/2016;00001;0;A;N;S;7895800309780;;*;;0;0;0;0;N;N;S;1;;N;0;;0;;0;0;;N;S;1;0;;;0;0,0025;0,0025;0,0025;0,0025;1;1;1;1;N;;0;0;0;0;;;;0,95;0;0;0;0;0;0,95;0;;;S;S
